"","x11","x12","x13","x14","x21","x22","x23","x24","x31","x32","x33","x34","y1","y2","y3","y4"
"1",-1.73347486471792,-1.07552510834962,-0.8078944960713,-2.3292883425484,-0.0277892408771249,0.323140679199634,-0.797497217246443,0.157586686471806,-1.45313563267844,-0.502559245460713,-1.48464867570135,-1.33715786397451,-2.32789854290785,-0.475678523288874,-2.87299791838135,0.57206978812875
"2",-1.28525414751347,-0.6354066031575,0.0863398229792913,-1.40292475014703,0.243445750153836,-0.235791947148293,1.18924304469067,-0.675688731403268,0.112815549587914,-0.995990602854732,-0.278586920917828,-0.0127245331744166,0.405992012582062,-2.49087799582021,-0.633957800314065,0.0455580307839197
"3",-1.02202404410345,-1.19367941022176,-0.579128092258586,-0.132716133691984,-1.5538075991909,-1.84133567975677,-0.885506698995845,-2.35932955412702,-1.46311731684283,-0.715927416501756,-1.6230537749643,-1.29051217076092,-0.484770890496642,-0.321319340979816,0.273559135163738,-0.121179432312253
"4",0.963956754199837,-0.0724308002394757,-0.295283396093663,-0.833136847960667,-0.481492188091013,-0.343602237560101,-0.579298170254129,-0.960251620470594,0.0535866626499799,-1.15995377070438,-0.895974295198733,-0.66225859253204,-0.249351171230802,0.116647579459588,1.47526058874108,1.29363520254007
"5",2.12894772583821,0.458528419757504,1.35053201855528,1.34689273114397,0.0237609289197594,1.63226524176131,0.868791987273092,1.09803111200461,1.89927230730989,0.75070765398481,1.05113344882566,1.59373882965105,-0.646459344236474,0.468222945597103,1.12497663579075,0.848318999866768
"6",-2.15047983227872,-1.60881725361738,-2.10671913274503,-1.73128161259887,-0.496247245452303,-0.258241471782109,0.720729048175376,-0.585581140688843,-1.48811625123353,-0.304243621553705,-1.29257496613813,-0.904776870996458,-1.76954458156139,0.12975374680178,0.493869660514143,-0.594288330119049
"7",1.07554081394086,1.76771700411578,2.12043539464279,2.33726610096418,0.646805463013006,-0.20320506153665,0.469917482469174,0.336119783854214,2.32962346965215,0.827464902767433,0.751406103066464,0.211779196396093,-0.824233378812428,1.20672914221457,1.35191436002814,-0.22633282643897
"8",-1.71666155083549,0.126822794978719,-0.663902507567522,0.663427792852301,0.735973857051817,0.313303058846654,1.29411070698444,-0.794514032768267,1.04814423759864,0.350529638638626,0.194150585957634,0.227179686712059,-1.04037237567775,0.933622569279267,0.0227173808382947,1.06720285146112
"9",1.67923149940627,0.210871932556793,-1.17948033749459,-0.801578000875444,1.01140198892318,-0.85769238984786,0.533550178697962,-0.171760463769254,1.16735728242949,0.321115767243331,-0.0390027974452475,0.342823880413315,0.263555526704682,-0.626729854213501,-0.0859369115999038,-1.53392492568467
"10",-0.417123339073666,-0.189199635490701,-1.06022274465225,-0.917010647034295,1.66001358368593,1.4670470696997,2.35944382951989,2.34290520592352,-0.167869291213757,1.16386559836117,0.247529628067012,0.252689663728823,0.00268498045626518,-0.0237250429991248,1.91111068948555,1.0341934054174
