"","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12"
"1",0.0854952167650998,0.243512365153067,-0.44074125194401,-0.16857902945334,-0.380667510431463,-0.34685561677777,-0.707688905602772,-0.433466458888639,0.0239141579046911,-0.40411074857005,-0.548015405265424,-1.32631852419386
"2",-0.37882783464931,0.598484338071057,0.30170024295071,1.98714566223002,1.61457925245285,1.73190462758548,-0.0458251150008632,1.14313928276379,1.4851040067543,1.70971855204845,0.444011365561016,1.80366817752148
"3",1.07645134643802,0.489284696376003,0.512671476235766,1.54320073190219,1.12945057760246,0.998292384701614,0.304423953384878,1.39014123596528,1.22603728483706,1.423421960167,0.404109002468666,0.933804891311624
"4",1.86458424602785,-0.680969106792273,1.41002785297415,0.9925645962088,1.34035901678557,0.805004208492159,1.96989564653763,1.29260634788134,0.406556776511967,1.03452379641177,0.583953765189092,0.814047405631761
"5",-2.33398798890392,-1.07129600300932,-1.34971935081705,-0.644421793169954,-1.14714215630777,-1.34834335356178,-1.32978839610445,-1.53352123196644,-1.98418038839204,-1.97121227574197,-1.28261667207861,-2.04645616116899
"6",0.474890745252207,1.73766999269899,-0.224251260758978,-0.83445255804439,0.00791454910121354,-0.05056938895397,-1.17705602822107,-0.573464203782104,0.725665809219119,0.444014176091845,-0.54205815082634,-0.587819247247961
"7",0.834095274646939,0.886083759097807,0.678689423225416,0.99905817975871,0.789562911993514,1.19156654868407,-0.141033171026339,-1.23571049316331,-0.0577772069934058,-0.82867814770981,0.113361793358909,1.08897702132016
"8",-0.443225437975291,1.0058625677513,1.71705531453147,1.61111903899478,-0.591032819010608,0.91269215723911,1.85846377603636,-0.186495221106027,-0.799039028286437,0.54250398394193,-0.652543916354802,-0.56243649716617
"9",0.064852471513809,-0.88917084780914,-0.745111201867823,-0.884108747351774,-0.789461109712263,-1.40313124543537,-0.679629117160491,-1.02390226423103,-0.2935295618365,-0.783647767296211,1.57592960472138,0.708319757624993
"10",2.18557383864126,0.154070406938653,0.525927722281446,-0.29911771061185,-0.678918715855679,-0.127525993665981,-0.567229019033323,-1.21805834130029,0.544627575229767,0.675577123077321,0.613650609957248,0.377589374701706
"11",1.64198234527009,-0.226460851176928,0.473183689517131,1.33109201920759,-1.25093595860755,0.674873313769348,0.361979381498672,0.0308674816809408,1.69612201383417,0.823844896191279,0.751454386234284,1.77271820473259
"12",0.724947199503338,0.0245383472475218,-0.0942553513267494,0.896480907549951,-0.239058198607069,-1.18884603387889,0.221506792995984,-0.411743834649933,0.529773031426006,0.796440133825197,1.30976846714757,0.0656258710270552
"13",-1.01571964679935,-0.792657669590282,-2.06141952244747,-0.106508226163108,-1.27774891176974,-0.788550331139739,-0.215698537202052,-1.32529770090434,-0.515250891528819,-0.119063084965167,-1.02290916664365,-0.679508179546848
"14",-0.798464058157045,1.27460739883188,0.535839500868194,0.269480788215593,2.42551977876589,1.59759111093889,0.510689315045855,-0.467742284153912,-0.142485157693304,0.33745034506566,0.57302392403766,-0.324712122734253
"15",0.643370337546843,0.061484392383997,-0.0604607555207671,-0.635612422667197,1.79496657031366,0.323229656652884,1.68068390136161,0.667892701966044,1.01007869317381,0.655978222304989,1.37956468547074,0.33811268961325
"16",0.965821286170441,-0.593553633823099,-0.0257880103857567,1.09259318225747,-0.623816179219191,-1.72544499120577,-0.91591822621887,-0.678246762621444,0.610111980951128,-0.215793751435391,-0.671993464397372,0.103075978489323
"17",-1.33778428717725,0.108141476911484,-2.07045333447726,-2.49631393667734,-0.475154422467624,0.949022931843684,-1.10169467244913,0.789519688089481,-0.54205682959835,-0.0595516470910304,-0.360094177840446,-0.498524408862436
"18",-0.870157180622628,-0.276922716270236,-0.505377815531252,-0.673820341960678,-0.161290495847353,-0.109007001063274,-0.946128412857179,0.34220806486758,0.242164599241076,-0.239447333065113,-1.10202425253882,-0.354603724801188
"19",-0.146786799212054,-2.18839002799692,-1.26614112765983,-0.400403815422763,0.184255287965709,-1.3022913594977,-0.372589912306665,-1.23323940339043,-0.911861725987683,-0.835067627974719,-1.52053413668108,-2.27115461534862
"20",-1.55244624562999,-3.3736606668137,-1.81734753249313,-1.87187326728719,-0.358341732935827,0.0718818305970561,-0.614762208165657,0.203215971519875,-2.8057224084452,-2.41221860674977,-2.52541617743278,-1.99650581749551
"21",1.69792867338923,0.89425732261719,1.37532683731045,0.935164884457505,0.56768364879574,1.92345372474932,0.561081893759466,0.736947502277686,0.37570998435868,2.33097124359167,1.72384374863021,1.64238857665973
"22",-0.435284300433602,0.564148524234437,0.585790649995649,0.371954060043911,0.102046681671784,-0.505227534840181,-0.772506152520026,0.00496293446374198,0.880755010913891,1.09275544896578,1.24032676796499,0.71301391627327
"23",-0.694904973896894,0.114129655655141,-0.383397584004979,-0.733296519472053,-0.256645069283414,-1.95087686042525,1.09415910126119,-1.39211524662313,-0.537130328066508,-0.834440027795116,-0.86774505877416,-1.06748362455695
"24",-0.670664406559333,-0.672578365709741,-0.688198075086931,0.212695841600508,-1.21859387669113,-0.343087066684902,0.638191320461214,-0.733777402854852,-0.273462179578077,-0.948092508588597,-0.609071406813103,0.376484243841691
"25",0.3105909830466,0.779436572803694,-0.752918639141935,0.524761662592259,0.203495072296867,0.845075801693514,-0.954462934447609,-0.41785947682718,0.981939759646657,0.157688305322197,-0.725062232150975,-0.256219145225609
"26",1.01971877037932,0.698236670595405,1.7743611767747,0.589355426435113,3.02768003974949,2.03587139859763,1.24037344551319,2.17765493550609,1.61347397892203,1.56593565923271,1.29411801018255,0.505561452444268
"27",0.0598883868350736,0.0602247199132652,-1.20653209096842,0.193365576414468,1.10557111017579,0.623150371972604,0.0936922570119769,-0.401716646378551,0.234193202541382,0.665339951713014,0.380912028748582,-0.424885023165495
"28",-0.0848005593061182,0.421375555605502,0.965155297879138,-0.889974483031496,-0.913176281009902,0.803066278806416,0.954850180238354,0.657765758005899,-0.148876562565233,0.178573626772226,0.0306494529786617,-0.0090007322889122
"29",1.36571731727752,0.382390892540513,0.115845588227196,1.11611968937268,1.25182135824984,0.248464095683815,-0.705024979820443,0.234979214627621,0.0228154505164646,0.76881957132836,0.693045997129224,1.35389259080034
"30",-0.86097038128615,-0.747786840695135,-2.15679416306269,-1.45253070960056,-0.312006550314539,-0.704528815175472,-0.39710456639368,-0.948488084675464,-0.725618310649576,-0.866218659297261,-0.934566676046332,-2.14991508421797
"31",-2.64217333593214,-0.407825406802357,-0.676381273078908,-1.13444756377086,1.12760697425818,-1.20697585483239,-0.385574598673705,-0.134890359912343,-1.020331144393,-0.654273920471004,-0.473781613634604,-1.26486575608876
"32",-0.764268875576604,-0.390631837093831,-1.71423608681189,-0.32394039230147,-0.0988178701292164,-0.455349284473747,-1.61402739231549,-1.95436524436445,-0.589243281097898,-1.39851913213005,-1.97128113502177,-0.885488339348836
"33",1.51576080017356,1.20824534687597,0.418290021905249,1.63404584350573,0.480982899071362,0.39607924524616,0.254497784595092,0.475557119890334,0.741685218776472,0.66263723204093,0.501169322430182,0.766584840262718
"34",-1.0845975822978,1.21385337382599,-0.902010182851479,-1.43691412180368,-1.38715754590554,0.0104932624911938,-1.32374085463177,-0.782085688213719,-0.758169257359984,-1.30478036860308,-0.638342752298688,-0.269014111367736
"35",-1.04171983815197,0.797453090767031,-0.450271257883534,-0.624287709324709,1.11274243306412,2.99797974020933,1.63919820101166,0.76681813010828,1.37278699857417,0.32705693936255,-0.38964345158117,1.12909503154421
"36",0.6746909632365,-0.61403475544984,0.271893591263158,-0.212969165567281,0.169619115586748,-0.947651280705343,0.386954346052894,-1.24345371920738,-0.107543772541475,0.120209423558867,0.705058037533272,0.509256381484814
"37",-0.550497167181935,0.443239650224569,-0.311106347504612,0.374948449437314,-0.339223988244127,-0.564454678682668,0.600419874244199,-0.173375626910152,0.623019748607721,-0.4283059172984,0.120516287609395,-0.106111260626173
"38",-0.49863268755643,0.798623960603997,0.940639916730427,0.293103314254892,-0.522981020038126,-0.706772406469985,-0.239937936828129,-0.254504650233808,0.965858114606404,-0.0203391760172401,0.541631859751035,0.0460292504630494
"39",-0.240662516026984,1.47419841482756,-1.31970285699307,-0.917447188809851,0.232390312850604,-0.0450221076238384,0.716549278385445,-0.235217551046292,-0.175928571881113,-1.1508289152425,0.0189762828204573,-0.0466870553020495
"40",0.321587424425519,0.847124029171648,1.80916466466426,1.01277106133124,-0.258275687692943,-0.10509460197716,1.19383118970387,-0.437558295283576,1.82062039566859,0.412385546730478,1.11780016948943,0.784034905136728
