"","x11","x12","x13","x14","x21","x22","x23","x24","y1","y2","y3","y4"
"1",2.42681040762929,3.41128476093716,-0.920763446399604,3.07654525312006,1.37992210580833,0.492110860340868,-0.0357326213493525,0.171650571500736,2.80179894383348,1.72777601536398,3.82912522323909,1.49429277004452
"2",2.89434574691342,3.13383061937714,1.77749967268165,5.80297844560023,1.6659177806669,1.97215183658906,0.829791479141453,-0.424408288100482,4.96107676869192,3.05933067402668,6.78013825054562,2.64590760996902
"3",1.35292930141878,2.58665807192084,0.241609377848261,3.84036608458179,1.3364467336375,0.558007220783215,1.01961552936112,-0.165078789250264,3.00943049839988,1.85581547401326,4.11288834781316,1.6050295991466
"4",5.36287347253427,4.95267862946029,2.18261695660956,1.97670135619045,-0.69478581995344,-0.580425169729402,0.683640033593754,-1.00596558351608,4.68017284973942,2.88610659067264,6.39623622797721,2.49609218652769
"5",2.7517061013966,0.532452090760724,3.37851069622038,5.06898931406747,-2.07185362899551,0.513061329245146,0.0787919374881387,-0.192946252645503,3.66386222955068,2.25938170822292,5.00727838038593,1.95405985576036
"6",-2.66120895801294,0.199808606338193,-4.56813249561965,-3.98802242350443,0.636602750510708,-0.905763175701853,0.102981587180378,-1.35283577249646,-3.81073944989371,-2.34995599410112,-5.2080105815214,-2.03239437327665
"7",2.38182498712822,2.89354303507065,1.70452057656194,2.52744351614207,0.620219392481014,0.781240882969599,0.927985915430546,0.15899395600587,3.57879325120046,2.20692250490695,4.8910174433073,1.90868973397358
"8",0.66038475939814,3.61523668762677,1.45630296084377,4.05723324655734,1.54910953827373,0.735323018801065,0.532953541255493,0.178823438574064,3.92654196906409,2.42136754758952,5.36627402438759,2.09415571683418
"9",5.24125890371087,4.46352039373595,2.6089269821421,3.62458864289016,-0.0817101019804158,-1.15408062092447,-0.586755686411579,0.938048358712715,5.18171237852051,3.19538930008765,7.08167358397804,2.76357993521094
"10",4.94648398767819,2.71020594709417,5.52871114067585,3.67481540635096,-0.299498558741856,-0.252934872702692,-0.513588401188441,0.0201818688077708,5.51368900221767,3.40010821803423,7.53537496969748,2.94063413451609
"11",3.54733042135113,5.13082843089764,3.68833360802573,4.67759698318826,-0.124174995151567,0.555268000571098,0.405771628887411,-0.392285917975219,6.0827695678043,3.75104123347932,8.31311840933255,3.24414376949563
"12",0.985851749319323,0.567129487660338,0.851721688418574,0.620071442253153,0.790041901174019,1.26421813949463,-0.156246417380855,-0.512084691046815,1.13161814220751,0.697831187694628,1.54654479435026,0.603529675844003
"13",3.50277301303818,0.588111042258422,1.78755710864912,2.34992262071138,0.0558315934119147,1.52112757479813,-0.713051894801018,1.22599560699024,2.73906575002502,1.68909054584876,3.74338985836753,1.46083506668001
"14",-0.570736771845007,2.0359851010144,2.47863121810096,1.86523847461334,0.55300980371545,0.869938391894998,0.764282040466403,1.12734160070047,2.82513050535283,1.74216381163424,3.86101169064886,1.50673626952151
"15",2.28648603825003,1.63131888642797,-0.0884385729770294,0.971520971070315,-0.827485832845018,0.976368658193663,-1.05638743302013,-0.987774073827312,1.28004308188405,0.789359900495162,1.7493922119082,0.682689643671491
"16",3.36368311111618,2.60418386790549,1.7556350738821,4.41433724773911,-0.975069462212683,0.0282501133778153,0.391556184509234,-0.533079612853677,3.8665795396213,2.3843907160998,5.28432537081578,2.06217575446469
"17",3.92931221697551,1.15505997742491,0.861944586287029,2.73611272758339,-1.24118974684583,0.304900304694849,-0.980538521796058,-0.0318009416442225,2.35356472845126,1.45136491587828,3.21653846221673,1.25523452184067
"18",1.82772463031833,3.37626591545844,3.61633041132794,2.88307785803172,1.82261143421323,1.29719189118894,1.10656577160312,2.56094116727306,5.09991099395914,3.14494511294147,6.96987835841083,2.71995253011154
